  161 IMPERV.OPC       IMPERVIOUS_AREAS_NO_CROP
  162 BUFFER.OPC       TREES
  163 TXALTO1.OPC      
  164 TXALTO2.OPC      
  165 TXALTO3.OPC      
  166 TXALTO4.OPC      
  167 TXALTO5.OPC      
  168 TXALTO6.OPC      
  169 TXALTO7.OPC      
  170 TXALTO8.OPC      
  171 TXALTO9.OPC      
  172 SWITCHG.OPC      
  173 CRGMTX.OPC       1Y_CORN_GRAIN_MED_TILL_IA/PA
  174 CRGNTX.OPC       1Y_CORN_GRAIN_NO_TILL_IA/PA
  175 CRGMT.OPC        
  176 CRGMT.OPC        
  180 CRGMT.OPC        
  181 CRGMT.OPC        
  182 CRGMT.OPC        
  191 CRGMT.OPC        
  194 CRGMT.OPC        
  196 CRGMT.OPC        
  199 CRGMT.OPC        
  200 CRGMT.OPC        
  201 CIMAPSB.OPC      SLASH_&_BURN
  202 CIMAPHO.OPC      HOEING
  203 CIMAPRF.OPC      RIDGE_&_FURROW
  204 CIMAPNT.OPC      NO_TILL
  205 CIMAPCT.OPC      CONVENTIONAL_TILL
  207 CRGMT.OPC        
  208 INDIAN.OPC       
  211 CORN.OPC         
  213 RICE INDIA.OPC   
  214 SOYB.OPC         
  215 SOYMT.OPC        
  216 SOYMTD.OPC       
  217 SWHT_S.OPC       
  218 RICES.OPC        
  219 SWFGS.OPC        
  221 CRGMT.OPC        
  225 MEPBAMEV.OPC     
  226 MEPBAMOD.OPC     
  227 MEPBUAEV.OPC     
  228 MEPBUAOD.OPC     
  229 MAIZE.OPC        
  230 NETILL.OPC       
  232 CNCTROT.OPC      
  233 CRGMT.OPC        
  234 CRGMT.OPC        
  238 CRGMT.OPC        
  240 CRGMT.OPC        
  241 CRGMT.OPC        
  244 MDWREC01.OPC     
  245 MDWREC02.OPC     
  246 MDWREC03.OPC     
  247 MDWREC04.OPC     
  248 MDWREC05.OPC     
  249 MDWREC06.OPC     
  250 MDWREC07.OPC     
  251 MDWREC08.OPC     
  252 MDWREC09.OPC     
  255 POTTER98.OPC     
  258 ALCAUS06.OPC     
  259 ALCAUS0X.OPC     
  260 ALCAUS0Z.OPC     
  261 CRGHTJA.OPC      
  262 CRSBBALE.OPC     
  263 CRSB.OPS         
  264 PEPPERS.OPC      
  265 SWCT.OPC         
  266 PEEDEE.OPS       
  267 Y10-1.OPS        
  268 SCCT.OPC         
  269 CCSW8.OPC        
  270 SWGRVA.OPC       
  271 EMFOPSC1.OPC     
